variant,key,path,fwhm_mm,hi_freq_energy,lap_var,snr_brain,error
Crude_v2,sub-M2195_ses-601,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2195_ses-601_T1w_MNI_norm.nii.gz,9.41975206143812,0.1442210666061683,1.234509024620056,4.7399146296811523e-07,
Crude_v2,sub-M2196_ses-386,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2196_ses-386_T1w_MNI_norm.nii.gz,9.650430782968636,0.13537404382558044,1.1705087041854858,2.96133492838635e-07,
Crude_v2,sub-M2198_ses-1073,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2198_ses-1073_T1w_MNI_norm.nii.gz,9.040906185603271,0.15160707335525797,1.2392722740769386,2.3677056049109524e-07,
Crude_v2,sub-M2199_ses-671,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2199_ses-671_T1w_MNI_norm.nii.gz,8.762609728658822,0.1598315429722921,1.2215349507331847,1.8572062288058078e-07,
Crude_v2,sub-M2200_ses-783,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2200_ses-783_T1w_MNI_norm.nii.gz,8.951706069872406,0.15333514034714385,1.3410965967178345,2.4693230216144e-07,
Crude_v2,sub-M2205_ses-429,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2205_ses-429_T1w_MNI_norm.nii.gz,10.739047786381525,0.12184681552016975,1.049752986431122,-7.930684660095721e-07,
Crude_v2,sub-M2209_ses-515,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2209_ses-515_T1w_MNI_norm.nii.gz,9.029341513172351,0.15251147312233113,1.3142034673690797,5.275717640529365e-08,
Crude_v2,sub-M2210_ses-4388,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2210_ses-4388_T1w_MNI_norm.nii.gz,8.793148607929366,0.15757815700855157,1.3497944164276123,-7.090737881298992e-07,
Crude_v2,sub-M2212_ses-6327,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2212_ses-6327_T1w_MNI_norm.nii.gz,8.64455225788465,0.1607578727708642,1.277360520362854,2.2072497074532293e-07,
Crude_v2,sub-M2222_ses-759,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2222_ses-759_T1w_MNI_norm.nii.gz,8.41666846247619,0.16590596527364612,1.4461736965179444,-1.1591357917950518e-07,
Crude_v2,sub-M2223_ses-644,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2223_ses-644_T1w_MNI_norm.nii.gz,9.373182511463034,0.14430630873878608,1.2542654252052308,-1.7220459369582386e-07,
Crude_v2,sub-M2237_ses-397,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2237_ses-397_T1w_MNI_norm.nii.gz,9.188619789228765,0.14959838225253455,1.3051077580451966,2.7742654395979116e-08,
Crude_v2,sub-M2238_ses-1374,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2238_ses-1374_T1w_MNI_norm.nii.gz,8.934518105517474,0.15297304535567988,1.3183892369270325,-2.6993743063030706e-07,
Crude_v2,sub-M2239_ses-1609,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2239_ses-1609_T1w_MNI_norm.nii.gz,9.01080869222978,0.1523325392590228,1.3423183584213256,-1.3705832913046834e-08,
